doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/articles/shape-export-print-data/reports/task-based-help/how-to-use-a-custom-editor-for-a-report-parameter,articles/shape-export-print-data/reports/task-based-help/how-to-use-a-custom-editor-for-a-report-parameter::5,False,[],59,['Reports Module']
data/raw_md/articles/shape-export-print-data/reports/task-based-help/how-to-use-the-custom-report-preview-form,articles/shape-export-print-data/reports/task-based-help/how-to-use-the-custom-report-preview-form::1,False,[],26,['Reports Module']
data/raw_md/articles/shape-export-print-data/reports/task-based-help/how-to-use-the-custom-report-preview-form,articles/shape-export-print-data/reports/task-based-help/how-to-use-the-custom-report-preview-form::2,False,[],20,['Reports Module']
data/raw_md/articles/shape-export-print-data/reports/task-based-help/how-to-use-the-custom-winforms-report-designer,articles/shape-export-print-data/reports/task-based-help/how-to-use-the-custom-winforms-report-designer::2,False,[],30,['Reports Module']
data/raw_md/articles/getting-started/in-depth-tutorial-blazor/enable-additional-modules/create-a-report-in-visual-studio,articles/getting-started/in-depth-tutorial-blazor/enable-additional-modules/create-a-report-in-visual-studio::4,False,[],41,"['Reports Module' 'Solution Structure and Module Design'
 'Template Kit and CLI']"
data/raw_md/articles/filtering/in-reports/data-filtering-in-reports,articles/filtering/in-reports/data-filtering-in-reports::5,False,[],55,['Model Editor' 'Reports Module']
data/raw_md/articles/filtering/in-reports/data-filtering-in-reports,articles/filtering/in-reports/data-filtering-in-reports::9,False,[],35,['Reports Module']
data/raw_md/articles/app-shell-and-base-infrastructure/application-solution-components/modules/register-buil-in-xaf-module,articles/app-shell-and-base-infrastructure/application-solution-components/modules/register-buil-in-xaf-module::6,False,[],31,"['Dashboards Module' 'Modules' 'NuGet Package Management' 'Reports Module'
 'Solution Structure and Module Design']"
data/raw_md/apidoc/DevExpress.Persistent.Base.ReportsV2/CollectionDataSource/CollectionDataSource,apidoc/DevExpress.Persistent.Base.ReportsV2/CollectionDataSource/CollectionDataSource::1,True,[],33,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/CreateCustomReportDesignRepositoryItemEventArgs/#ctor1137810,apidoc/DevExpress.ExpressApp.ReportsV2.Win/CreateCustomReportDesignRepositoryItemEventArgs/#ctor1137810::1,True,[],14,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/ReportsWindowsFormsModuleV2/ReportsWindowsFormsModuleV2,apidoc/DevExpress.ExpressApp.ReportsV2.Win/ReportsWindowsFormsModuleV2/ReportsWindowsFormsModuleV2::1,True,[],24,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/WinGridReportExportController/QueryReportDisplayName1168306,apidoc/DevExpress.ExpressApp.ReportsV2.Win/WinGridReportExportController/QueryReportDisplayName1168306::1,True,[],10,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/AttachCriteriaWithReportParametersManager,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/AttachCriteriaWithReportParametersManager::1,True,[],9,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/CustomSetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/CustomSetupReportDataSource::5,True,[],14,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/GetMasterReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/GetMasterReportDataSource::1,True,[],7,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/RegisterObjectSpaceProviderService,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/RegisterObjectSpaceProviderService::1,True,[],21,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/RegisterReportEnumLocalizer,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/RegisterReportEnumLocalizer::1,True,[],13,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/ReportDataSourceHelperBase,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/ReportDataSourceHelperBase::1,True,[],13,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupBeforePrint,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupBeforePrint::1,True,[],29,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupBeforePrint_1,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupBeforePrint_1::1,True,[],21,['Criteria and Query Language' 'Reports Module']
