doc_id,title,doc_type,word_count,uid
data/raw_md/apidoc/DevExpress.ExpressApp.Win.ApplicationBuilder/AzureAdAuthenticationOptions/ClientId,ClientId,Field,38,DevExpress.ExpressApp.Win.ApplicationBuilder.AzureAdAuthenticationOptions.ClientId
data/raw_md/apidoc/DevExpress.ExpressApp.Win.ApplicationBuilder/AzureAdAuthenticationOptions/Instance,Instance,Field,38,DevExpress.ExpressApp.Win.ApplicationBuilder.AzureAdAuthenticationOptions.Instance
data/raw_md/apidoc/DevExpress.ExpressApp.Win.ApplicationBuilder/AzureAdAuthenticationOptions/TenantId,TenantId,Field,28,DevExpress.ExpressApp.Win.ApplicationBuilder.AzureAdAuthenticationOptions.TenantId
data/raw_md/apidoc/DevExpress.ExpressApp.Win/SplashType/Image,Image,Field,14,DevExpress.ExpressApp.Win.SplashType.Image
data/raw_md/apidoc/DevExpress.ExpressApp.Win/SplashType/SplashScreen,SplashScreen,Field,14,DevExpress.ExpressApp.Win.SplashType.SplashScreen
data/raw_md/apidoc/DevExpress.ExpressApp.Win/SplashType/WaitForm,WaitForm,Field,14,DevExpress.ExpressApp.Win.SplashType.WaitForm
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinApplication/ApplicationUpdateCompleteName1172493,ApplicationUpdateCompleteName1172493,Field,0,DevExpress.ExpressApp.Win.WinApplication.ApplicationUpdateCompleteName
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinApplication/IgnoreUserModelDiffsArgName1134973,IgnoreUserModelDiffsArgName1134973,Field,0,DevExpress.ExpressApp.Win.WinApplication.IgnoreUserModelDiffsArgName
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinApplication/ModelDiffsPathArgName1134974,ModelDiffsPathArgName1134974,Field,0,DevExpress.ExpressApp.Win.WinApplication.ModelDiffsPathArgName
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinApplication/NewVersionServerAppSettingsName1135193,NewVersionServerAppSettingsName1135193,Field,0,DevExpress.ExpressApp.Win.WinApplication.NewVersionServerAppSettingsName
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinApplication/UserDiffsModelLocationKey1134975,UserDiffsModelLocationKey1134975,Field,0,DevExpress.ExpressApp.Win.WinApplication.UserDiffsModelLocationKey
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinShowViewStrategyBase/CustomShowFlyoutDialog1219501,CustomShowFlyoutDialog1219501,Field,0,DevExpress.ExpressApp.Win.WinShowViewStrategyBase.CustomShowFlyoutDialog
data/raw_md/apidoc/DevExpress.ExpressApp.Win/WinShowViewStrategyBase/SvgImageSize,SvgImageSize,Field,0,DevExpress.ExpressApp.Win.WinShowViewStrategyBase.SvgImageSize
data/raw_md/apidoc/DevExpress.ExpressApp.WebApi.Services/WebApiOptions/UseSwaggerDefaultOperationIdSelector,UseSwaggerDefaultOperationIdSelector,Field,0,DevExpress.ExpressApp.WebApi.Services.WebApiOptions.UseSwaggerDefaultOperationIdSelector
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/ChangeVariantController/ChangeVariantActionId1133184,ChangeVariantActionId1133184,Field,0,DevExpress.ExpressApp.ViewVariantsModule.ChangeVariantController.ChangeVariantActionId
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/ChangeVariantController/HasVariantsManagerChangeVariantActionActiveKey1137353,HasVariantsManagerChangeVariantActionActiveKey1137353,Field,0,DevExpress.ExpressApp.ViewVariantsModule.ChangeVariantController.HasVariantsManagerChangeVariantActionActiveKey
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/ChangeVariantController/NotModifiedEnabledKey1133602,NotModifiedEnabledKey1133602,Field,0,DevExpress.ExpressApp.ViewVariantsModule.ChangeVariantController.NotModifiedEnabledKey
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/VariantInfo/Caption1133220,Caption1133220,Field,0,DevExpress.ExpressApp.ViewVariantsModule.VariantInfo.Caption
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/VariantInfo/Id1133221,Id1133221,Field,0,DevExpress.ExpressApp.ViewVariantsModule.VariantInfo.Id
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/VariantInfo/ViewID1133222,ViewID1133222,Field,0,DevExpress.ExpressApp.ViewVariantsModule.VariantInfo.ViewID
data/raw_md/apidoc/DevExpress.ExpressApp.Validation/PersistenceValidationController/AllowAllViewTypes1158765,AllowAllViewTypes1158765,Field,0,DevExpress.ExpressApp.Validation.PersistenceValidationController.AllowAllViewTypes
data/raw_md/apidoc/DevExpress.ExpressApp.Validation/PersistenceValidationController/ViewObjectSpaceActiveKey1158766,ViewObjectSpaceActiveKey1158766,Field,0,DevExpress.ExpressApp.Validation.PersistenceValidationController.ViewObjectSpaceActiveKey
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/BoolListOperatorType/And1134049,And1134049,Field,0,DevExpress.ExpressApp.Utils.BoolListOperatorType.And
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/BoolListOperatorType/Or1134050,Or1134050,Field,0,DevExpress.ExpressApp.Utils.BoolListOperatorType.Or
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/CaptionsLocalizationGroup1136229,CaptionsLocalizationGroup1136229,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.CaptionsLocalizationGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/DefaultLanguage1133982,DefaultLanguage1133982,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.DefaultLanguage
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/DefaultNullValueText1133983,DefaultNullValueText1133983,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.DefaultNullValueText
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/EnableCaptionCache,EnableCaptionCache,Field,45,DevExpress.ExpressApp.Utils.CaptionHelper.EnableCaptionCache
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/NoneValue1134270,NoneValue1134270,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.NoneValue
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/NullValueTextNodeName1134192,NullValueTextNodeName1134192,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.NullValueTextNodeName
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/TextsLocalizationGroup1136230,TextsLocalizationGroup1136230,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.TextsLocalizationGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/UserLanguage1133992,UserLanguage1133992,Field,0,DevExpress.ExpressApp.Utils.CaptionHelper.UserLanguage
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CompoundNameConvertStyle/None1134040,None1134040,Field,0,DevExpress.ExpressApp.Utils.CompoundNameConvertStyle.None
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CompoundNameConvertStyle/SplitAndCapitalization1134041,SplitAndCapitalization1134041,Field,0,DevExpress.ExpressApp.Utils.CompoundNameConvertStyle.SplitAndCapitalization
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CompoundNameConvertStyle/SplitOnly1134042,SplitOnly1134042,Field,0,DevExpress.ExpressApp.Utils.CompoundNameConvertStyle.SplitOnly
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageInfo/Empty1134059,Empty1134059,Field,0,DevExpress.ExpressApp.Utils.ImageInfo.Empty
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageInfo/NullImageUrlValue1151413,NullImageUrlValue1151413,Field,0,DevExpress.ExpressApp.Utils.ImageInfo.NullImageUrlValue
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/DialogImageSuffix1134117,DialogImageSuffix1134117,Field,0,DevExpress.ExpressApp.Utils.ImageLoader.DialogImageSuffix
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/DisabledSuffix,DisabledSuffix,Field,0,DevExpress.ExpressApp.Utils.ImageLoader.DisabledSuffix
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/LargeImageSuffix1134118,LargeImageSuffix1134118,Field,0,DevExpress.ExpressApp.Utils.ImageLoader.LargeImageSuffix
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/SmallImageSuffix1134119,SmallImageSuffix1134119,Field,0,DevExpress.ExpressApp.Utils.ImageLoader.SmallImageSuffix
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/ThemeImagesFolderKey1148089,ThemeImagesFolderKey1148089,Field,0,DevExpress.ExpressApp.Utils.ImageLoader.ThemeImagesFolderKey
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ReadByNonExistentKeyMode/ReturnDefault1134051,ReturnDefault1134051,Field,0,DevExpress.ExpressApp.Utils.ReadByNonExistentKeyMode.ReturnDefault
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ReadByNonExistentKeyMode/ThrowException1134052,ThrowException1134052,Field,0,DevExpress.ExpressApp.Utils.ReadByNonExistentKeyMode.ThrowException
data/raw_md/apidoc/DevExpress.ExpressApp.Updating/ModuleUpdater/EmptyModuleUpdaters1157162,EmptyModuleUpdaters1157162,Field,0,DevExpress.ExpressApp.Updating.ModuleUpdater.EmptyModuleUpdaters
data/raw_md/apidoc/DevExpress.ExpressApp.TreeListEditors.Win/CategorizedListEditor/CategoryPropertyName1131922,CategoryPropertyName1131922,Field,0,DevExpress.ExpressApp.TreeListEditors.Win.CategorizedListEditor.CategoryPropertyName
data/raw_md/apidoc/DevExpress.ExpressApp.TreeListEditors/DataBindingMode/Unbound1132388,Unbound1132388,Field,0,DevExpress.ExpressApp.TreeListEditors.DataBindingMode.Unbound
data/raw_md/apidoc/DevExpress.ExpressApp.TreeListEditors/DataBindingMode/Virtual1132389,Virtual1132389,Field,0,DevExpress.ExpressApp.TreeListEditors.DataBindingMode.Virtual
data/raw_md/apidoc/DevExpress.ExpressApp.Templates.ActionContainers/ItemsDisplayStyle/LargeIcons1133328,LargeIcons1133328,Field,0,DevExpress.ExpressApp.Templates.ActionContainers.ItemsDisplayStyle.LargeIcons
data/raw_md/apidoc/DevExpress.ExpressApp.Templates.ActionContainers/ItemsDisplayStyle/List1133329,List1133329,Field,0,DevExpress.ExpressApp.Templates.ActionContainers.ItemsDisplayStyle.List
data/raw_md/apidoc/DevExpress.ExpressApp.Templates.ActionContainers/NavigationStyle/Accordion,Accordion,Field,0,DevExpress.ExpressApp.Templates.ActionContainers.NavigationStyle.Accordion
data/raw_md/apidoc/DevExpress.ExpressApp.Templates.ActionContainers/NavigationStyle/NavBar1133330,NavBar1133330,Field,0,DevExpress.ExpressApp.Templates.ActionContainers.NavigationStyle.NavBar
data/raw_md/apidoc/DevExpress.ExpressApp.Templates.ActionContainers/NavigationStyle/TreeList1133331,TreeList1133331,Field,0,DevExpress.ExpressApp.Templates.ActionContainers.NavigationStyle.TreeList
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionItemPaintStyle/Caption1132073,Caption1132073,Field,0,DevExpress.ExpressApp.Templates.ActionItemPaintStyle.Caption
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionItemPaintStyle/CaptionAndImage1132074,CaptionAndImage1132074,Field,0,DevExpress.ExpressApp.Templates.ActionItemPaintStyle.CaptionAndImage
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionItemPaintStyle/Default1132075,Default1132075,Field,0,DevExpress.ExpressApp.Templates.ActionItemPaintStyle.Default
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionItemPaintStyle/Image1132076,Image1132076,Field,0,DevExpress.ExpressApp.Templates.ActionItemPaintStyle.Image
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionsToolbarVisibility/Default1135467,Default1135467,Field,0,DevExpress.ExpressApp.Templates.ActionsToolbarVisibility.Default
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionsToolbarVisibility/Hide1135468,Hide1135468,Field,0,DevExpress.ExpressApp.Templates.ActionsToolbarVisibility.Hide
data/raw_md/apidoc/DevExpress.ExpressApp.Templates/ActionsToolbarVisibility/Show1135469,Show1135469,Field,0,DevExpress.ExpressApp.Templates.ActionsToolbarVisibility.Show
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/DialogController/DialogActionContainerName1130688,DialogActionContainerName1130688,Field,0,DevExpress.ExpressApp.SystemModule.DialogController.DialogActionContainerName
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/DialogController/DialogCancelActionId1163579,DialogCancelActionId1163579,Field,0,DevExpress.ExpressApp.SystemModule.DialogController.DialogCancelActionId
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/DialogController/DialogOkActionId1163580,DialogOkActionId1163580,Field,0,DevExpress.ExpressApp.SystemModule.DialogController.DialogOkActionId
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ExportController/ActionCaption_Unknown1135852,ActionCaption_Unknown1135852,Field,0,DevExpress.ExpressApp.SystemModule.ExportController.ActionCaption_Unknown
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/FilterCriteriaName1130848,FilterCriteriaName1130848,Field,0,DevExpress.ExpressApp.SystemModule.FilterController.FilterCriteriaName
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/FullTextSearchActionId1131561,FullTextSearchActionId1131561,Field,0,DevExpress.ExpressApp.SystemModule.FilterController.FullTextSearchActionId
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/FullTextSearchCriteriaName1131562,FullTextSearchCriteriaName1131562,Field,0,DevExpress.ExpressApp.SystemModule.FilterController.FullTextSearchCriteriaName
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FullTextSearchTargetPropertiesMode/AllSearchableMembers1131588,AllSearchableMembers1131588,Field,0,DevExpress.ExpressApp.SystemModule.FullTextSearchTargetPropertiesMode.AllSearchableMembers
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FullTextSearchTargetPropertiesMode/VisibleColumns1131589,VisibleColumns1131589,Field,0,DevExpress.ExpressApp.SystemModule.FullTextSearchTargetPropertiesMode.VisibleColumns
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/CriteriaKeyForLinkView1136238,CriteriaKeyForLinkView1136238,Field,0,DevExpress.ExpressApp.SystemModule.LinkUnlinkController.CriteriaKeyForLinkView
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkActionId1161116,LinkActionId1161116,Field,0,DevExpress.ExpressApp.SystemModule.LinkUnlinkController.LinkActionId
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewProcessCurrentObjectController/ListViewShowObjectActionId1131289,ListViewShowObjectActionId1131289,Field,0,DevExpress.ExpressApp.SystemModule.ListViewProcessCurrentObjectController.ListViewShowObjectActionId
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ModificationsCheckingMode/Always1137193,Always1137193,Field,0,DevExpress.ExpressApp.SystemModule.ModificationsCheckingMode.Always
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ModificationsCheckingMode/OnCloseOnly1137194,OnCloseOnly1137194,Field,0,DevExpress.ExpressApp.SystemModule.ModificationsCheckingMode.OnCloseOnly
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ModificationsHandlingMode/AutoCommit1137195,AutoCommit1137195,Field,0,DevExpress.ExpressApp.SystemModule.ModificationsHandlingMode.AutoCommit
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ModificationsHandlingMode/AutoRollback1137196,AutoRollback1137196,Field,0,DevExpress.ExpressApp.SystemModule.ModificationsHandlingMode.AutoRollback
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ModificationsHandlingMode/Confirmation1137197,Confirmation1137197,Field,0,DevExpress.ExpressApp.SystemModule.ModificationsHandlingMode.Confirmation
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/NewObjectActionItemListMode/Default1189075,Default1189075,Field,0,DevExpress.ExpressApp.SystemModule.NewObjectActionItemListMode.Default
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/NewObjectActionItemListMode/ExcludeBaseType1189076,ExcludeBaseType1189076,Field,0,DevExpress.ExpressApp.SystemModule.NewObjectActionItemListMode.ExcludeBaseType
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/NewObjectActionItemListMode/LastDescendantsOnly1189077,LastDescendantsOnly1189077,Field,0,DevExpress.ExpressApp.SystemModule.NewObjectActionItemListMode.LastDescendantsOnly
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/NewObjectViewController/DefaultNewObjectActionItemListMode1187122,DefaultNewObjectActionItemListMode1187122,Field,0,DevExpress.ExpressApp.SystemModule.NewObjectViewController.DefaultNewObjectActionItemListMode
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/NewObjectViewController/NewActionId1130887,NewActionId1130887,Field,0,DevExpress.ExpressApp.SystemModule.NewObjectViewController.NewActionId
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/NewObjectViewController/SecurityAllowNewByPermissions1136760,SecurityAllowNewByPermissions1136760,Field,0,DevExpress.ExpressApp.SystemModule.NewObjectViewController.SecurityAllowNewByPermissions
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ShowNavigationItemController/SecurityVisibleKey1130891,SecurityVisibleKey1130891,Field,0,DevExpress.ExpressApp.SystemModule.ShowNavigationItemController.SecurityVisibleKey
data/raw_md/apidoc/DevExpress.ExpressApp.Security.Adapters/ReloadPermissionStrategy/CacheOnFirstAccess1159551,CacheOnFirstAccess1159551,Field,0,DevExpress.ExpressApp.Security.Adapters.ReloadPermissionStrategy.CacheOnFirstAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security.Adapters/ReloadPermissionStrategy/NoCache1159552,NoCache1159552,Field,0,DevExpress.ExpressApp.Security.Adapters.ReloadPermissionStrategy.NoCache
data/raw_md/apidoc/DevExpress.ExpressApp.Security.Adapters/ReloadPermissionStrategy/None1159553,None1159553,Field,0,DevExpress.ExpressApp.Security.Adapters.ReloadPermissionStrategy.None
data/raw_md/apidoc/DevExpress.ExpressApp.Security/AssociationPermissionsMode/Auto1208144,Auto1208144,Field,0,DevExpress.ExpressApp.Security.AssociationPermissionsMode.Auto
data/raw_md/apidoc/DevExpress.ExpressApp.Security/AssociationPermissionsMode/ExtendedAuto1208145,ExtendedAuto1208145,Field,0,DevExpress.ExpressApp.Security.AssociationPermissionsMode.ExtendedAuto
data/raw_md/apidoc/DevExpress.ExpressApp.Security/AssociationPermissionsMode/Manual1208146,Manual1208146,Field,0,DevExpress.ExpressApp.Security.AssociationPermissionsMode.Manual
data/raw_md/apidoc/DevExpress.ExpressApp.Security/HasRightsToModifyMemberController/AllowEditKey1137418,AllowEditKey1137418,Field,0,DevExpress.ExpressApp.Security.HasRightsToModifyMemberController.AllowEditKey
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/CanGenerateMyDetailsNavigationItem1133439,CanGenerateMyDetailsNavigationItem1133439,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.CanGenerateMyDetailsNavigationItem
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsActionActiveKeySecurity1133441,MyDetailsActionActiveKeySecurity1133441,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsActionActiveKeySecurity
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsActionActiveKeyShortcutIsAssigned1133442,MyDetailsActionActiveKeyShortcutIsAssigned1133442,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsActionActiveKeyShortcutIsAssigned
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsActionActiveKeyUserTypeAvailable1133443,MyDetailsActionActiveKeyUserTypeAvailable1133443,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsActionActiveKeyUserTypeAvailable
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsActionId1133444,MyDetailsActionId1133444,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsActionId
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsActionImageName1133445,MyDetailsActionImageName1133445,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsActionImageName
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsNavigationItemId1133446,MyDetailsNavigationItemId1133446,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsNavigationItemId
data/raw_md/apidoc/DevExpress.ExpressApp.Security/MyDetailsController/MyDetailsObjectKey1133447,MyDetailsObjectKey1133447,Field,0,DevExpress.ExpressApp.Security.MyDetailsController.MyDetailsObjectKey
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/AllAccess1130870,AllAccess1130870,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.AllAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/ChangeAccess1130871,ChangeAccess1130871,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.ChangeAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/Create1130872,Create1130872,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.Create
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/Delete1130873,Delete1130873,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.Delete
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/Navigate1130894,Navigate1130894,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.Navigate
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/NoAccess1130874,NoAccess1130874,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.NoAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/Read1130875,Read1130875,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.Read
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccess/Write1130876,Write1130876,Field,0,DevExpress.ExpressApp.Security.ObjectAccess.Write
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccessModifier/Allow1132560,Allow1132560,Field,0,DevExpress.ExpressApp.Security.ObjectAccessModifier.Allow
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccessModifier/Deny1132561,Deny1132561,Field,0,DevExpress.ExpressApp.Security.ObjectAccessModifier.Deny
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectAccessModifier/None1132562,None1132562,Field,0,DevExpress.ExpressApp.Security.ObjectAccessModifier.None
data/raw_md/apidoc/DevExpress.ExpressApp.Security/OperationPermissionRequestBase/UseStringHashCodeObject1136482,UseStringHashCodeObject1136482,Field,0,DevExpress.ExpressApp.Security.OperationPermissionRequestBase.UseStringHashCodeObject
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionsReloadMode/CacheOnFirstAccess,CacheOnFirstAccess,Field,0,DevExpress.ExpressApp.Security.PermissionsReloadMode.CacheOnFirstAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionsReloadMode/NoCache,NoCache,Field,0,DevExpress.ExpressApp.Security.PermissionsReloadMode.NoCache
data/raw_md/apidoc/DevExpress.ExpressApp.Security/RolesMergingMode/GrantedInAllRoles1219753,GrantedInAllRoles1219753,Field,0,DevExpress.ExpressApp.Security.RolesMergingMode.GrantedInAllRoles
data/raw_md/apidoc/DevExpress.ExpressApp.Security/RolesMergingMode/GrantedInAnyRole1219754,GrantedInAnyRole1219754,Field,0,DevExpress.ExpressApp.Security.RolesMergingMode.GrantedInAnyRole
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityModule/LocalizationResourcesName,LocalizationResourcesName,Field,0,DevExpress.ExpressApp.Security.SecurityModule.LocalizationResourcesName
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityModule/StrictSecurityStrategyBehavior1135908,StrictSecurityStrategyBehavior1135908,Field,0,DevExpress.ExpressApp.Security.SecurityModule.StrictSecurityStrategyBehavior
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityModule/UsedExportedTypes1150039,UsedExportedTypes1150039,Field,0,DevExpress.ExpressApp.Security.SecurityModule.UsedExportedTypes
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/Create1169932,Create1169932,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.Create
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/CRUDAccess1169933,CRUDAccess1169933,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.CRUDAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/Delete1169934,Delete1169934,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.Delete
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/Delimiter1169935,Delimiter1169935,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.Delimiter
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/FullAccess1169936,FullAccess1169936,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.FullAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/FullObjectAccess1169937,FullObjectAccess1169937,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.FullObjectAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/Navigate1169938,Navigate1169938,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.Navigate
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/Read1169939,Read1169939,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.Read
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/ReadOnlyAccess1169940,ReadOnlyAccess1169940,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.ReadOnlyAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/ReadWriteAccess1169941,ReadWriteAccess1169941,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.ReadWriteAccess
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOperations/Write1169942,Write1169942,Field,0,DevExpress.ExpressApp.Security.SecurityOperations.Write
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOptions/DefaultAccessTokenExpiration,DefaultAccessTokenExpiration,Field,0,DevExpress.ExpressApp.Security.SecurityOptions.DefaultAccessTokenExpiration
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityOptions/DefaultRefreshTokenExpiration,DefaultRefreshTokenExpiration,Field,0,DevExpress.ExpressApp.Security.SecurityOptions.DefaultRefreshTokenExpiration
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityStrategy/AdditionalSecuredTypes1136770,AdditionalSecuredTypes1136770,Field,1,DevExpress.ExpressApp.Security.SecurityStrategy.AdditionalSecuredTypes
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityStrategy/AdministratorRoleName1136000,AdministratorRoleName1136000,Field,0,DevExpress.ExpressApp.Security.SecurityStrategy.AdministratorRoleName
data/raw_md/apidoc/DevExpress.ExpressApp.Security/SecurityStrategy/TraceSwitchName1137157,TraceSwitchName1137157,Field,0,DevExpress.ExpressApp.Security.SecurityStrategy.TraceSwitchName
